,0
1602,0.51953125
1603,0.5625
1604,0.484375
1605,0.44921875
1606,0.49609375
1607,0.41796875
1608,0.46484375
1609,0.5078125
1610,0.49609375
1611,0.515625
1612,0.46875
1613,0.51171875
1614,0.48046875
1615,0.484375
1616,0.50390625
1617,0.4453125
1618,0.5390625
1619,0.53125
1620,0.4609375
1621,0.44140625
1622,0.44921875
1623,0.55078125
1624,0.484375
1625,0.52734375
1626,0.45703125
1627,0.46484375
1628,0.48046875
1629,0.53515625
1630,0.50390625
1631,0.5234375
1632,0.53125
1633,0.48828125
1634,0.48828125
1635,0.53125
1636,0.46875
1637,0.4453125
1638,0.45703125
1639,0.4296875
1640,0.54296875
1641,0.4921875
1642,0.53125
1643,0.4921875
1644,0.4765625
1645,0.4921875
1646,0.515625
1647,0.55078125
1648,0.54296875
1649,0.51953125
1650,0.46484375
1651,0.51953125
1652,0.45703125
1653,0.49609375
1654,0.52734375
1655,0.4921875
1656,0.4453125
1657,0.46484375
1658,0.4140625
1659,0.46484375
1660,0.4609375
1661,0.42578125
1662,0.48046875
1663,0.49609375
1664,0.42578125
1665,0.5390625
1666,0.5390625
1667,0.5234375
1668,0.46875
1669,0.5546875
